JournalId,NormalizedName,Reason,Issn,num_journal_publication,num_journal_author,num_journal_affiliation,journal_year_first_publish,journal_avg_hindex,journal_avg_first_author_hindex,journal_avg_last_author_hindex,journal_avg_middle_author_hindex,total_num_journal_reference,total_num_journal_cited,journal_paper_reference_num,journal_paper_cited_num,journal_journal_reference_num,journal_journal_cited_num,journal_num_author_referenced,journal_num_author_cited,journal_num_affiliation_referenced,journal_num_affiliation_cited,journal_num_journal_self_reference,journal_num_author_self_reference,journal_num_affiliation_self_reference,journal_num_journal_self_cited,journal_num_author_self_cited,journal_num_affiliation_self_cited
130547522,anthropology of the middle east,Still in DOAJ index,1746-0727,270,113,113,2006,4.32248427672956,3.4130434782608696,1.6296296296296295,2.850833333333333,1066,388,1039,368,396,163,1429,600,294,232,9,23,6,12,20,2
201936961,antiviral chemistry & chemotherapy,Still in DOAJ index,2040-2066,991,3410,3410,1990,11.824214621695443,8.304182509505704,15.477295660948537,8.059810700712813,34980,20138,22935,15405,1696,2112,79004,53180,2408,3206,436,787,730,405,639,590
2738533677,anuario de derechos humanos,Still in DOAJ index,0718-2058,510,24,24,2000,2.5962017434620175,2.5642857142857145,0.6666666666666666,0.45333333333333337,150,298,150,271,25,77,153,393,22,120,1,1,0,1,4,6
2737881762,anuario del instituto de historia argentina,Still in DOAJ index,1668-950X,460,94,94,2000,1.4486301369863013,1.4507042253521127,0.41739130434782606,0.5,1106,204,1017,182,175,40,1113,218,144,48,9,21,30,12,10,7
2738914287,apmba (asia pacific management and business application),Still in DOAJ index,2252-8997,135,74,74,2012,2.6921052631578943,2.694915254237288,1.3703703703703705,1.640625,736,119,721,113,269,45,1362,281,410,58,1,2,2,5,10,6
2764836552,apollo medicine,Still in DOAJ index,2213-3682,1207,1241,1241,2004,4.046976119824783,3.984478935698448,1.9254349627174814,1.5447985347985342,12523,720,12018,696,2025,425,53343,2899,2211,583,8,40,42,10,34,27
2764370109,applied biological chemistry,Still in DOAJ index,2468-0842,2684,2191,2191,1960,5.190083835255507,4.066856330014224,3.5070789865871834,2.1592726470627164,17354,6249,16516,5168,2821,935,67841,19936,3627,1681,120,368,353,173,322,207
50311662,applied bionics and biomechanics,Still in DOAJ index,1176-2322,679,2236,2236,2003,8.503697987867396,5.37525354969574,9.357879234167894,6.000582010582011,17579,5384,15563,5044,2530,1028,42572,14391,3027,1777,99,428,405,120,293,271
2764569393,applied computer science,Still in DOAJ index,2353-6977,387,592,592,2005,3.5986486486486484,2.7666666666666666,1.8992248062015504,2.48224043715847,4102,787,3588,737,966,216,8222,1371,1324,341,49,106,92,43,112,83
2737199380,applied computer systems,Still in DOAJ index,2225-8691,175,290,290,2009,4.151704879482658,4.401869158878505,3.097142857142857,3.632183908045977,2970,331,2641,311,619,106,6486,754,1235,215,25,79,34,22,46,19
2737635154,applied computing and informatics,Still in DOAJ index,2210-8327,206,512,512,2011,8.165208231058747,6.3259668508287294,8.650485436893204,8.571360544217686,6033,3756,5829,3686,1422,905,15658,11289,2235,2109,22,113,80,33,74,66
2764999901,applied microscopy,Still in DOAJ index,2287-4445,1245,1081,1081,1969,6.676219374136041,5.661654135338346,4.249799196787149,2.162585701819995,9303,1209,8163,926,1866,406,28931,3789,2180,724,140,235,187,157,130,84
3035517252,applied network science,Still in DOAJ index,2364-8228,410,1175,1175,2016,13.849694297472075,5.542465753424658,20.83170731707317,12.724833683473388,18046,2304,13282,2084,2202,509,32812,5321,2664,1130,88,342,337,77,188,175
154928554,applied rheology,Still in DOAJ index,1617-8106,751,754,754,1991,10.16445076555696,7.8931506849315065,6.5805592543275635,6.645754909341868,5085,4191,4315,3606,726,803,8775,8841,1038,1363,114,161,43,126,201,49
2898609844,aquaculture and fisheries,Still in DOAJ index,2468-550X,349,1262,1262,2016,9.099972393013626,6.430493273542601,10.524355300859598,5.977318185411711,13211,1472,12167,1311,2053,401,41726,6034,2809,1003,46,198,235,60,90,100
131334151,aquaculture environment interactions,Still in DOAJ index,1869-7534,425,1284,1284,2010,13.258267014110382,8.215116279069768,15.804705882352941,10.84949438138414,12601,6000,8539,3657,974,584,20452,12468,1581,1332,155,249,118,132,304,124
2764883586,aquaculture reports,Still in DOAJ index,2352-5134,909,4395,4395,2015,8.667414312184176,4.9170182841068915,11.448844884488448,6.630721789400475,42710,3984,33436,3363,3275,581,97752,14280,4124,1493,196,680,674,205,308,320
16354640,aquatic biology,Still in DOAJ index,1864-7782,753,2628,2628,1997,11.36161897955405,7.317512274959084,14.51925630810093,8.758641690669604,28983,14181,24105,12374,1751,1216,48376,37005,2509,2624,151,585,315,154,552,298
2764625064,arab journal of mathematical sciences,Still in DOAJ index,1319-5166,239,429,429,1996,6.2939862542955325,6.346590909090909,4.502092050209205,5.5321637426900585,3638,760,3324,745,607,253,4703,1280,1106,451,11,121,101,12,79,65
2764822319,arab journal of urology,Still in DOAJ index,2090-598X,739,1979,1979,2011,9.975618845743746,8.077205882352942,11.460081190798377,5.339835965348773,16736,3790,14104,3314,1596,876,46488,14282,2317,1606,125,271,242,131,124,115
2764426833,arab universities journal of agricultural sciences,Still in DOAJ index,1110-2675,1164,481,481,1993,3.3524043524043523,3.241758241758242,0.634020618556701,0.7721804096638656,1569,629,1515,616,664,253,5137,2056,778,317,5,9,16,2,18,22
2737224105,arabian epigraphic notes,Still in DOAJ index,2451-8875,4,0,0,2015,2.5,3.0,1.5,0.0,0,21,0,17,0,8,0,13,0,8,0,0,0,0,2,2
2357026,arabian journal of chemistry,Still in DOAJ index,1878-5352,3391,12619,12619,2008,9.149447364713815,6.751336898395722,11.398702447655559,8.15160210583262,135590,55734,116435,47527,6093,3086,344681,158138,7136,5271,727,2189,2112,914,1600,1540
2738349409,arabiyat,Still in DOAJ index,2356-153X,33,1,1,2014,1.4166666666666667,1.3333333333333333,0.18181818181818182,1.0,10,16,10,15,5,2,10,43,3,9,0,0,0,0,1,0
2738745165,archeion online,Still in DOAJ index,2318-6186,119,7,7,2013,3.4197530864197527,3.5384615384615383,1.1176470588235294,1.7173913043478262,8,10,8,8,1,3,11,15,3,9,0,0,0,0,0,0
60368807,archive of oncology,Still in DOAJ index,0354-7310,545,812,812,1997,3.8437122217307973,3.6634146341463416,1.873394495412844,1.4196712142024643,5726,1056,5466,1035,1182,585,24540,4101,1414,685,18,70,22,19,50,10
2765046892,archives of aesthetic plastic surgery,Still in DOAJ index,2288-9337,624,739,739,1997,4.3632041294970065,3.3258426966292136,2.5128205128205128,1.9417865132630234,3916,439,3481,348,665,99,10951,1171,975,182,56,38,36,62,29,20
2764708761,archives of civil engineering,Still in DOAJ index,1230-2945,930,1062,1062,1986,4.133499937130643,4.083532219570405,1.7043010752688172,2.4991289624354143,6988,2558,6129,2104,1012,361,12185,3908,1441,524,173,226,174,203,239,153
2764874179,archives of clinical and experimental surgery,Still in DOAJ index,2146-8133,367,275,275,2012,5.1079970088804005,3.8953974895397487,4.653950953678474,3.5097052689689012,1833,248,1384,240,599,154,5813,1045,661,207,3,15,1,4,18,0
2736825055,archives of control sciences,Still in DOAJ index,2300-2611,593,704,704,1994,7.600330033003299,8.089855072463768,4.537942664418212,4.159822866344605,6909,3138,5409,2451,830,462,9301,3860,1360,790,109,236,123,125,236,112
2764468141,archives of hygiene sciences,Still in DOAJ index,2251-9203,306,556,556,2012,4.915467894474862,4.44,2.8398692810457518,3.3820894383394378,2166,490,2055,418,824,180,7191,1673,1200,327,24,42,54,34,43,60
30890154,archives of medical science,Still in DOAJ index,1734-1922,3219,8565,8565,1946,8.924596253915034,6.470182555780933,11.133581857719788,6.178421744215064,59523,24339,54265,21617,4679,4432,238169,106758,4705,4391,1064,886,747,1054,888,710
2764470511,archives of medicine and health sciences,Still in DOAJ index,2321-6085,551,301,301,2013,4.567739771965124,4.650326797385621,3.123411978221416,1.7542957544463562,497,605,496,602,292,342,1564,2558,302,507,0,5,3,0,13,7
2764576156,archives of razi institute,Still in DOAJ index,0365-3439,1108,851,851,1939,4.077224666203597,3.161111111111111,1.4124548736462095,2.2018138357705292,4395,1510,4004,1299,895,449,14438,5073,1186,560,42,58,30,49,83,47
181516231,archives of scientific psychology,Still in DOAJ index,2169-3269,72,199,199,2013,24.140402930402935,24.285714285714285,19.88888888888889,20.229700854700855,4149,728,3984,704,970,374,9247,2147,1177,664,6,58,58,15,41,35
2764754495,archives of transport,Still in DOAJ index,0866-9546,640,673,673,1998,4.015006802721089,3.950657894736842,1.825,3.0422459893048135,4237,2346,3777,1590,767,246,7466,2632,1126,345,156,161,83,179,188,88
2764784834,archives of trauma research,Still in DOAJ index,2251-9599,394,763,763,1970,6.052735052036729,4.843416370106762,4.789340101522843,4.223173365649096,4960,1906,4628,1791,1337,832,17510,7935,1562,1185,60,65,58,29,67,71
54935800,archivos de zootecnia,Still in DOAJ index,0004-0592,3133,2221,2221,1922,3.985705877531489,2.8735135135135135,1.7328439195659113,1.6484243831662089,5456,7049,4882,5629,775,816,14080,19965,1011,1110,116,155,92,165,406,270
185930297,area,Still in DOAJ index,0328-1337,1972,2239,2239,1970,7.615354517683417,7.369826435246996,6.013184584178499,7.894195262370338,30879,36699,24026,28679,3129,3411,32636,43824,2563,3343,677,814,823,717,820,784
2737508782,arhitektura i urbanizam,Still in DOAJ index,0354-6055,275,71,71,2002,1.846875,2.161290322580645,0.41454545454545455,0.8761574074074074,425,112,404,87,98,26,717,190,200,21,15,12,0,23,18,0
116969037,arkivoc,Still in DOAJ index,1551-7012,4529,5287,5287,1999,9.74699719769575,8.604624929498026,10.937293000662399,5.855106115763049,3349,29446,1988,24802,289,1688,4024,70060,434,3665,2,122,38,3,1899,745
2737782269,armaghane danesh bimonthly journal,Still in DOAJ index,1728-6514,155,31,31,2006,3.2029507529507533,2.8857142857142857,0.6387096774193548,0.6857142857142859,105,109,105,109,85,74,316,460,98,61,0,0,0,0,2,2
2737377412,arnaldoa,Still in DOAJ index,1815-8242,557,26,26,1991,3.7248492109394373,4.478260869565218,1.9353680430879712,1.4633610389610392,84,864,83,523,44,179,204,1587,73,338,1,3,2,4,79,62
2736595216,ars & humanitas,Still in DOAJ index,1854-9632,485,45,45,2007,2.1843137254901963,2.1,0.3422680412371134,2.047619047619048,345,55,313,52,121,24,531,74,129,26,0,3,1,0,6,6
2764809378,art therapy online,Still in DOAJ index,2044-7221,185,57,57,2010,6.401639344262295,6.836363636363636,2.0,0.78125,649,88,566,71,146,21,808,141,161,47,3,11,0,5,5,0
2736788951,arterial hypertension,Still in DOAJ index,2449-6170,1018,401,401,1997,6.071399299945306,5.1912280701754385,6.421414538310413,3.486780801466295,3201,462,2943,404,562,166,12901,1422,972,189,14,29,8,11,46,7
2725811,artery research,Still in DOAJ index,1876-4401,2957,1410,1410,2006,15.787724415141959,9.356561546286876,19.918160297598916,11.120963742448806,10208,2742,7832,2356,1441,789,31266,9489,1970,1337,63,234,202,56,207,155
149170128,arthritis research & therapy,Still in DOAJ index,1478-6354,6940,23132,23132,1996,18.213597490491672,12.401512660309109,24.522478386167148,14.657097402609818,218910,217927,123124,138495,4675,6767,376206,431662,5257,6755,3420,4865,4556,2753,3904,3681
2764917330,arthroplasty today,Still in DOAJ index,2352-3441,758,2410,2410,2015,11.410625966548531,6.745697896749522,14.560686015831134,7.356649720820227,17556,2415,13034,2088,1396,480,39352,8279,2248,1103,153,254,254,148,94,82
2764888703,arthroscopy techniques,Still in DOAJ index,2212-6287,2134,4380,4380,2012,9.931677385167529,6.269499048826886,15.195407685098406,5.289465825018662,31959,12175,17313,7398,787,548,38897,19373,2007,1584,1023,867,609,944,701,461
1032049920,arti musices,Still in DOAJ index,0587-5455,85,3,3,1998,4.055555555555555,4.0,0.4117647058823529,0.0,7,4,7,4,2,2,7,5,1,3,0,0,0,0,1,1
2764961975,arya atherosclerosis,Still in DOAJ index,1735-3955,747,1746,1746,2005,6.080211834558048,5.320792079207921,6.121820615796519,4.122289240499602,12919,3409,11545,3197,2130,1345,49063,14434,2509,1643,100,163,193,110,150,181
2738644876,asean marketing journal,Still in DOAJ index,2085-5044,130,136,136,2011,2.7294238683127574,2.978723404255319,1.146153846153846,1.6441441441441442,1776,257,1604,251,449,105,2978,620,730,151,4,4,1,6,8,2
2738535301,asia & the pacific policy studies,Still in DOAJ index,2050-2680,298,495,495,2012,10.491424097530968,10.241666666666667,8.721476510067115,8.427587412587412,5290,1807,5049,1696,1237,626,10876,4216,1482,1023,44,150,134,53,71,82
2764933780,asia marketing journal,Still in DOAJ index,2765-6500,959,124,124,1998,6.473484848484849,5.256,1.035453597497393,0.777645186953063,666,422,628,360,170,129,1197,822,341,136,30,3,0,17,10,1
2764665705,asia pacific journal of health management,Still in DOAJ index,2204-3136,435,141,141,2006,7.005871886120998,5.546875,4.13103448275862,4.659308688387635,811,615,773,539,312,257,1864,1566,418,367,14,20,7,21,66,25
65893794,asia pacific public relations journal,Still in DOAJ index,1839-8227,127,60,60,1999,3.8708791208791204,3.116883116883117,2.6141732283464565,9.454545454545455,1067,601,949,567,245,222,1324,1063,326,325,7,14,7,10,21,3
2764704972,asian academy of management journal of accounting and finance,Still in DOAJ index,1823-4992,226,278,278,2005,4.704007285974499,3.713235294117647,3.0088495575221237,3.3962962962962964,4449,1771,3775,1662,586,453,5516,3344,995,607,17,52,15,19,54,21
2764835697,asian development review,Still in DOAJ index,1996-7241,263,354,354,1983,13.7265625,14.71889400921659,9.787072243346008,7.62797619047619,5470,2772,4706,2579,701,735,6956,4774,1128,1134,31,126,96,30,81,51
2764934221,asian fisheries science,Still in DOAJ index,2073-3720,1184,708,708,1987,6.100329112784254,4.761006289308176,2.522804054054054,2.1544721458216274,3789,6438,3377,5525,640,1017,8230,16097,883,1529,44,76,5,56,175,12
78604184,asian journal of andrology,Still in DOAJ index,1008-682X,2798,7537,7537,1900,12.746225380212666,9.846469248291571,15.410293066476054,7.5746984718680155,67998,47748,48442,34719,3334,4206,158037,122465,3956,4550,974,1192,1093,1052,1122,1128
2764892329,asian journal of atmospheric environment,Still in DOAJ index,2287-1160,349,770,770,2007,9.400879213379216,6.929961089494164,10.896848137535816,6.3287478559176655,5990,1917,5082,1597,821,379,15604,5753,1596,1013,172,149,61,89,143,45
180817373,asian journal of medical sciences,Still in DOAJ index,2091-0576,1158,1668,1668,2009,4.603052018528208,3.8637236084452975,2.3592400690846285,2.1018146685296166,7966,1497,7770,1445,2409,748,32162,5985,2146,961,17,56,58,19,56,38
2764650913,asian journal of pharmaceutical sciences,Still in DOAJ index,1818-0876,701,2740,2740,2009,10.501247592472502,5.440520446096654,16.734664764621968,7.277875210189259,25529,11150,23210,9868,2786,1334,91269,40189,3660,2979,125,386,419,167,230,273
111902150,asian journal of surgery,Still in DOAJ index,1015-9584,2256,7586,7586,1989,7.785489712378597,5.563926940639269,8.193262411347519,4.365004823266091,33656,11956,30455,11469,2760,2523,127786,54525,3132,2607,211,465,502,189,298,291
3035360550,asian journal of sustainability and social responsibility,Still in DOAJ index,2365-6417,33,70,70,2016,6.682758620689656,5.592592592592593,7.424242424242424,4.833333333333333,1732,319,1580,309,488,115,3022,847,842,256,3,18,17,4,13,11
2764572459,asian journal of urology,Still in DOAJ index,2214-3882,429,1850,1850,2014,16.000344436097578,10.765895953757225,20.757575757575758,9.94979370561723,14948,2120,12288,1911,1509,673,52746,10427,2435,1314,49,202,190,94,71,79
164414985,asian nursing research,Still in DOAJ index,1976-1317,533,1475,1475,2007,5.976581289081288,4.581920903954802,5.181988742964353,4.442575924259092,15246,6166,13967,5913,2700,1650,46471,21814,3085,2487,60,158,214,83,116,150
121579133,asian pacific journal of cancer prevention,Still in DOAJ index,2476-762X,11120,37708,37708,2000,6.688025451977891,5.001951600312256,7.111960431654676,4.396781752756917,285911,128451,191468,88693,7940,6771,620014,374201,7583,7023,5810,3946,3543,5963,3797,3449
2738755418,asian pacific journal of reproduction,Still in DOAJ index,2305-0500,573,1314,1314,2012,5.557805494971528,4.354330708661418,5.214659685863874,3.737683510369739,11589,2030,10584,1839,2207,695,36723,7849,2478,1192,48,149,134,49,136,115
2765002354,asian pacific journal of tropical biomedicine,Still in DOAJ index,2221-1691,2043,6243,6243,2011,6.209803301290995,4.315684976836532,6.922662750856584,4.571525782492325,49380,33573,41850,28590,5328,3825,154495,107082,5225,4762,478,833,804,407,798,821
203437272,asian pacific journal of tropical medicine,Still in DOAJ index,2352-4146,2306,7206,7206,2008,6.180864249338966,4.646638054363376,5.946660884648742,3.6388437039395933,45840,25795,40254,22551,5310,3911,162399,98368,5005,4674,180,683,706,204,719,728
11653694,asian spine journal,Still in DOAJ index,1976-7846,1375,4416,4416,2006,8.334886746010604,6.275161588180978,12.128727272727273,6.159507047140692,30775,9931,21885,8337,2138,1340,65734,31680,2682,2118,320,445,389,323,295,261
117789028,aspasia,Still in DOAJ index,1933-2890,180,1,1,2007,2.802564102564103,2.9655172413793105,0.7833333333333333,0.8482142857142857,11,185,11,164,5,66,17,229,2,92,0,0,0,0,6,0
2764567338,atmospheric and oceanic science letters,Still in DOAJ index,2376-6123,946,1774,1774,2008,7.848202810559198,5.4361948955916475,5.7283298097251585,5.870972354376429,13903,4334,9991,3542,600,431,22892,11633,1514,1220,129,286,572,139,175,433
165886213,atmospheric science letters,Still in DOAJ index,1530-261X,944,2839,2839,2000,12.058254496214053,8.187088274044795,12.75635593220339,11.555356094197304,21862,14975,15754,12914,833,1012,30593,33927,1908,2560,206,721,739,218,613,627
